place_id,place_name,source,title,landing_url,image_url,thumbnail_url,creator,license,license_url,inside_boundary,bc_in_metadata,raw_location_text
provincial-kalamalka-lake-park,Kalamalka Lake Park,openverse,"Autumn leaves, Kalamalka Lake Provincial Park, Coldstream, British Columbia",https://www.flickr.com/photos/52450054@N04/43358728830,https://live.staticflickr.com/1912/43358728830_6dc23c51b3_b.jpg,https://api.openverse.org/v1/images/c224b9db-d65c-4802-a4f2-33a33789096e/thumb/,Judy Gallagher,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,False,True,
provincial-kalamalka-lake-park,Kalamalka Lake Park,wikimedia_commons,Kalamalka Lake.jpg,https://commons.wikimedia.org/wiki/File:Kalamalka_Lake.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a6/Kalamalka_Lake.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/a/a6/Kalamalka_Lake.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,LN? from Canada,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,False,True,"Kalamalka Lake in British Columbia- not a great shot, but the colour is amazing"
provincial-kalamalka-lake-park,Kalamalka Lake Park,wikimedia_commons,Deer At Kalamalka Lake (207507925).jpeg,https://commons.wikimedia.org/wiki/File:Deer_At_Kalamalka_Lake_(207507925).jpeg,https://upload.wikimedia.org/wikipedia/commons/5/5d/Deer_At_Kalamalka_Lake_%28207507925%29.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5d/Deer_At_Kalamalka_Lake_%28207507925%29.jpeg/960px-Deer_At_Kalamalka_Lake_%28207507925%29.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Kay Röllig,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,True,True,"Commons coordinates: 50.202505, -119.282597; 500px provided description: Summer 2016 in Vernon [#wildlife ,#deer ,#wild ,#wilderness ,#tiere ,#wild animal ,#Canada ,#Vernon ,#British columbia ,#Reh ,#Kanada ,#Kala ,#kalamalka lake]"
provincial-kalamalka-lake-park,Kalamalka Lake Park,wikimedia_commons,2019-06 Kalamalka Lake Provincial Park (10) Blume.jpg,https://commons.wikimedia.org/wiki/File:2019-06_Kalamalka_Lake_Provincial_Park_(10)_Blume.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e7/2019-06_Kalamalka_Lake_Provincial_Park_%2810%29_Blume.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e7/2019-06_Kalamalka_Lake_Provincial_Park_%2810%29_Blume.jpg/960px-2019-06_Kalamalka_Lake_Provincial_Park_%2810%29_Blume.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Ralf Lotys (Sicherlich),CC BY 4.0,https://creativecommons.org/licenses/by/4.0,True,True,"Kalamalka Lake Provincial Park in British Columbia, Kanada."
provincial-kalamalka-lake-park,Kalamalka Lake Park,wikimedia_commons,2019-06 Kalamalka Lake Provincial Park (17) Nistkasten.jpg,https://commons.wikimedia.org/wiki/File:2019-06_Kalamalka_Lake_Provincial_Park_(17)_Nistkasten.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4c/2019-06_Kalamalka_Lake_Provincial_Park_%2817%29_Nistkasten.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4c/2019-06_Kalamalka_Lake_Provincial_Park_%2817%29_Nistkasten.jpg/960px-2019-06_Kalamalka_Lake_Provincial_Park_%2817%29_Nistkasten.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Ralf Lotys (Sicherlich),CC BY 4.0,https://creativecommons.org/licenses/by/4.0,True,True,"Kalamalka Lake Provincial Park in British Columbia, Kanada."
provincial-kalamalka-lake-park,Kalamalka Lake Park,wikimedia_commons,2019-06 Kalamalka Lake Provincial Park (18) Maultierhirsch.jpg,https://commons.wikimedia.org/wiki/File:2019-06_Kalamalka_Lake_Provincial_Park_(18)_Maultierhirsch.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8d/2019-06_Kalamalka_Lake_Provincial_Park_%2818%29_Maultierhirsch.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8d/2019-06_Kalamalka_Lake_Provincial_Park_%2818%29_Maultierhirsch.jpg/960px-2019-06_Kalamalka_Lake_Provincial_Park_%2818%29_Maultierhirsch.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Ralf Lotys (Sicherlich),CC BY 4.0,https://creativecommons.org/licenses/by/4.0,True,True,"Kalamalka Lake Provincial Park in British Columbia, Kanada."
provincial-kentucky-alleyne-park,Kentucky-Alleyne Park,openverse,"Kentucky Alleyne Provincial Park, Quilchena, BC",http://www.flickr.com/photos/47022937@N03/48663606967,https://live.staticflickr.com/65535/48663606967_7a21af63dd_b.jpg,https://api.openverse.org/v1/images/3bf6e2bc-b3c9-4b74-bc52-f594cb311d75/thumb/,GoToVan,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,False,True,
provincial-kentucky-alleyne-park,Kentucky-Alleyne Park,openverse,"Kentucky Alleyne Provincial Park, Quilchena, BC",http://www.flickr.com/photos/47022937@N03/48663102688,https://live.staticflickr.com/65535/48663102688_78f6917ea2_b.jpg,https://api.openverse.org/v1/images/7f0ae54e-67c7-4bd5-83f6-8f6b48e4743b/thumb/,GoToVan,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,False,True,
provincial-kentucky-alleyne-park,Kentucky-Alleyne Park,openverse,"Kentucky Alleyne Provincial Park, Quilchena, BC",http://www.flickr.com/photos/47022937@N03/48663605582,https://live.staticflickr.com/65535/48663605582_d998ddbbb0_b.jpg,https://api.openverse.org/v1/images/ead86e20-f251-41cb-a094-8201fc269998/thumb/,GoToVan,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,False,True,
provincial-kentucky-alleyne-park,Kentucky-Alleyne Park,wikimedia_commons,Kentucky-Alleyne Park - panoramio.jpg,https://commons.wikimedia.org/wiki/File:Kentucky-Alleyne_Park_-_panoramio.jpg,https://upload.wikimedia.org/wikipedia/commons/3/33/Kentucky-Alleyne_Park_-_panoramio.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/Kentucky-Alleyne_Park_-_panoramio.jpg/960px-Kentucky-Alleyne_Park_-_panoramio.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,ChrisStubbs,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,True,False,"Commons coordinates: 49.914314, -120.564651; Kentucky-Alleyne Park"
provincial-kentucky-alleyne-park,Kentucky-Alleyne Park,wikimedia_commons,"Kentucky Alleyne Provincial Park, Quilchena, BC (48663607652).jpg","https://commons.wikimedia.org/wiki/File:Kentucky_Alleyne_Provincial_Park,_Quilchena,_BC_(48663607652).jpg",https://upload.wikimedia.org/wikipedia/commons/4/48/Kentucky_Alleyne_Provincial_Park%2C_Quilchena%2C_BC_%2848663607652%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/48/Kentucky_Alleyne_Provincial_Park%2C_Quilchena%2C_BC_%2848663607652%29.jpg/960px-Kentucky_Alleyne_Provincial_Park%2C_Quilchena%2C_BC_%2848663607652%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"GoToVan from Vancouver, Canada",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,False,True,"Kentucky Alleyne Provincial Park

<a href=""https://www.env.gov.bc.ca/bcparks/explore/parkpgs/kentucky_alleyne/"" rel=""noreferrer nofollow"">www.env.gov.bc.ca/bcparks/explore/parkpgs/kentucky_alleyne/</a>"
provincial-kentucky-alleyne-park,Kentucky-Alleyne Park,wikimedia_commons,"Kentucky Alleyne Provincial Park, Quilchena, BC (48663458731).jpg","https://commons.wikimedia.org/wiki/File:Kentucky_Alleyne_Provincial_Park,_Quilchena,_BC_(48663458731).jpg",https://upload.wikimedia.org/wikipedia/commons/f/ff/Kentucky_Alleyne_Provincial_Park%2C_Quilchena%2C_BC_%2848663458731%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/ff/Kentucky_Alleyne_Provincial_Park%2C_Quilchena%2C_BC_%2848663458731%29.jpg/960px-Kentucky_Alleyne_Provincial_Park%2C_Quilchena%2C_BC_%2848663458731%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"GoToVan from Vancouver, Canada",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,False,True,"Kentucky Alleyne Provincial Park

<a href=""https://www.env.gov.bc.ca/bcparks/explore/parkpgs/kentucky_alleyne/"" rel=""noreferrer nofollow"">www.env.gov.bc.ca/bcparks/explore/parkpgs/kentucky_alleyne/</a>"
provincial-kentucky-alleyne-park,Kentucky-Alleyne Park,wikimedia_commons,"Kentucky Alleyne Provincial Park, Quilchena, BC (48663104778).jpg","https://commons.wikimedia.org/wiki/File:Kentucky_Alleyne_Provincial_Park,_Quilchena,_BC_(48663104778).jpg",https://upload.wikimedia.org/wikipedia/commons/0/0a/Kentucky_Alleyne_Provincial_Park%2C_Quilchena%2C_BC_%2848663104778%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0a/Kentucky_Alleyne_Provincial_Park%2C_Quilchena%2C_BC_%2848663104778%29.jpg/960px-Kentucky_Alleyne_Provincial_Park%2C_Quilchena%2C_BC_%2848663104778%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"GoToVan from Vancouver, Canada",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,False,True,"Kentucky Alleyne Provincial Park

<a href=""http://www.env.gov.bc.ca/bcparks/explore/parkpgs/kentucky_alleyne/"" rel=""noreferrer nofollow"">www.env.gov.bc.ca/bcparks/explore/parkpgs/kentucky_alleyne/</a>"
provincial-kentucky-alleyne-park,Kentucky-Alleyne Park,wikimedia_commons,"Kentucky Alleyne Provincial Park, Quilchena, BC (48663607782).jpg","https://commons.wikimedia.org/wiki/File:Kentucky_Alleyne_Provincial_Park,_Quilchena,_BC_(48663607782).jpg",https://upload.wikimedia.org/wikipedia/commons/a/ac/Kentucky_Alleyne_Provincial_Park%2C_Quilchena%2C_BC_%2848663607782%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ac/Kentucky_Alleyne_Provincial_Park%2C_Quilchena%2C_BC_%2848663607782%29.jpg/960px-Kentucky_Alleyne_Provincial_Park%2C_Quilchena%2C_BC_%2848663607782%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"GoToVan from Vancouver, Canada",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,False,True,"Kentucky Alleyne Provincial Park

<a href=""http://www.env.gov.bc.ca/bcparks/explore/parkpgs/kentucky_alleyne/"" rel=""noreferrer nofollow"">www.env.gov.bc.ca/bcparks/explore/parkpgs/kentucky_alleyne/</a>"
provincial-khutzeymateen-park,Khutzeymateen Park,wikimedia_commons,Khutzeymateen Inlet.jpg,https://commons.wikimedia.org/wiki/File:Khutzeymateen_Inlet.jpg,https://upload.wikimedia.org/wikipedia/commons/0/06/Khutzeymateen_Inlet.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/06/Khutzeymateen_Inlet.jpg/960px-Khutzeymateen_Inlet.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Alan Vernon,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,False,True,"Looking Westward to the Pacific Ocean

The inlet is adjacent to Khutzeymateen/K’tzim-a-deen Grizzly Bear Sanctuary (44,300 hectares) and protects important grizzly bear habitat. Khutzeymateen Inlet contains a number of locally important salmon bearing streams, key intertidal areas and areas of First Nations traditional use. The Khutzeymateen is historically associated with the Gitsi’is Tribe and associated with Lax Kw’alaams and Metlakatla First Nations (collectively Coast Tsimshian). Khutzeymateen Inlet Conservancy. BC Parks. Government of British Columbia. Retrieved on 6 November 2025."
provincial-kiskatinaw-park,Kiskatinaw Park,wikimedia_commons,"Kiskatinaw, British Columbia.jpg","https://commons.wikimedia.org/wiki/File:Kiskatinaw,_British_Columbia.jpg",https://upload.wikimedia.org/wikipedia/commons/3/31/Kiskatinaw%2C_British_Columbia.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/31/Kiskatinaw%2C_British_Columbia.jpg/960px-Kiskatinaw%2C_British_Columbia.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,jmmcbeth,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,False,True,"View to the historic wooden bridge crossing of the Kiskatinaw, on the original Alaska Highway Route. A very special spot!"
provincial-kiskatinaw-park,Kiskatinaw Park,wikimedia_commons,"Kiskatinaw River Canyon, British Columbia.jpg","https://commons.wikimedia.org/wiki/File:Kiskatinaw_River_Canyon,_British_Columbia.jpg",https://upload.wikimedia.org/wikipedia/commons/9/91/Kiskatinaw_River_Canyon%2C_British_Columbia.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/Kiskatinaw_River_Canyon%2C_British_Columbia.jpg/960px-Kiskatinaw_River_Canyon%2C_British_Columbia.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Jason Woodhead,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,False,True,"Kiskatinaw River Canyon, British Columbia"
provincial-kiskatinaw-park,Kiskatinaw Park,wikimedia_commons,"Kiskatinaw River Valley, British Columbia.jpg","https://commons.wikimedia.org/wiki/File:Kiskatinaw_River_Valley,_British_Columbia.jpg",https://upload.wikimedia.org/wikipedia/commons/5/55/Kiskatinaw_River_Valley%2C_British_Columbia.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/Kiskatinaw_River_Valley%2C_British_Columbia.jpg/960px-Kiskatinaw_River_Valley%2C_British_Columbia.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Jason Woodhead,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,False,True,"Kiskatinaw River Valley, British Columbia"
provincial-kiskatinaw-park,Kiskatinaw Park,wikimedia_commons,Kiskatinaw River broad valley.jpg,https://commons.wikimedia.org/wiki/File:Kiskatinaw_River_broad_valley.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4c/Kiskatinaw_River_broad_valley.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4c/Kiskatinaw_River_broad_valley.jpg/960px-Kiskatinaw_River_broad_valley.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,kcxd,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,True,False,Kiskatinaw Provincial Park
provincial-kitson-island-marine-park,Kitson Island Marine Park,wikimedia_commons,"Kitson Islet, Kitson Island Marine Provincial Park.jpg","https://commons.wikimedia.org/wiki/File:Kitson_Islet,_Kitson_Island_Marine_Provincial_Park.jpg",https://upload.wikimedia.org/wikipedia/commons/4/47/Kitson_Islet%2C_Kitson_Island_Marine_Provincial_Park.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/47/Kitson_Islet%2C_Kitson_Island_Marine_Provincial_Park.jpg/960px-Kitson_Islet%2C_Kitson_Island_Marine_Provincial_Park.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,WindBorneListener,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,True,True,"Kitson Islet, Kitson Island Marine Provincial Park, British Columbia"
provincial-kitson-island-marine-park,Kitson Island Marine Park,wikimedia_commons,Kitson Island Marine Provincial Park from the southwest.webp,https://commons.wikimedia.org/wiki/File:Kitson_Island_Marine_Provincial_Park_from_the_southwest.webp,https://upload.wikimedia.org/wikipedia/commons/e/e3/Kitson_Island_Marine_Provincial_Park_from_the_southwest.webp?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e3/Kitson_Island_Marine_Provincial_Park_from_the_southwest.webp/960px-Kitson_Island_Marine_Provincial_Park_from_the_southwest.webp?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Extemporalist,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,False,True,"Kitson Island Marine Provincial Park, British Columbia, Canada, from the southwest"
provincial-kitsumkalum-park,Kitsumkalum Park,wikimedia_commons,Meneghinite (47911616451).jpg,https://commons.wikimedia.org/wiki/File:Meneghinite_(47911616451).jpg,https://upload.wikimedia.org/wikipedia/commons/a/a0/Meneghinite_%2847911616451%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a0/Meneghinite_%2847911616451%29.jpg/960px-Meneghinite_%2847911616451%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Pacific Museum of Earth from Canada,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,False,True,"Commons coordinates: 54.708197, -128.777800; Kitsumkalum River
British Columbia, Canada

S-74-1901"
provincial-kleanza-creek-park,Kleanza Creek Park,wikimedia_commons,Cascades in Kleanza Creek Provincial Park.png,https://commons.wikimedia.org/wiki/File:Cascades_in_Kleanza_Creek_Provincial_Park.png,https://upload.wikimedia.org/wikipedia/commons/a/ab/Cascades_in_Kleanza_Creek_Provincial_Park.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ab/Cascades_in_Kleanza_Creek_Provincial_Park.png/960px-Cascades_in_Kleanza_Creek_Provincial_Park.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Extemporalist,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,False,True,"Cascades in Kleanza Creek Provincial Park, British Columbia, Canada"
provincial-klewnuggit-inlet-marine-park,Klewnuggit Inlet Marine Park,wikimedia_commons,Klewnuggit Inlet Marine Park.webp,https://commons.wikimedia.org/wiki/File:Klewnuggit_Inlet_Marine_Park.webp,https://upload.wikimedia.org/wikipedia/commons/a/a6/Klewnuggit_Inlet_Marine_Park.webp?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a6/Klewnuggit_Inlet_Marine_Park.webp/960px-Klewnuggit_Inlet_Marine_Park.webp?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Extemporalist,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,False,True,"Klewnuggit Inlet Marine Park, British Columbia, Canada"
provincial-klewnuggit-inlet-marine-park,Klewnuggit Inlet Marine Park,wikimedia_commons,Flock of Barrow's goldeneyes foraging in Klewnuggit Inlet Marine Provincial Park.jpg,https://commons.wikimedia.org/wiki/File:Flock_of_Barrow%27s_goldeneyes_foraging_in_Klewnuggit_Inlet_Marine_Provincial_Park.jpg,https://upload.wikimedia.org/wikipedia/commons/8/83/Flock_of_Barrow%27s_goldeneyes_foraging_in_Klewnuggit_Inlet_Marine_Provincial_Park.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/83/Flock_of_Barrow%27s_goldeneyes_foraging_in_Klewnuggit_Inlet_Marine_Provincial_Park.jpg/960px-Flock_of_Barrow%27s_goldeneyes_foraging_in_Klewnuggit_Inlet_Marine_Provincial_Park.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Extemporalist,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,False,True,"Flock of Barrow's goldeneyes (Bucephala islandica) foraging in Klewnuggit Inlet Marine Provincial Park, British Columbia, Canada"
provincial-klewnuggit-inlet-marine-park,Klewnuggit Inlet Marine Park,wikimedia_commons,Curious Harbour Seals in Klewnuggit Inlet Marine Provincial Park.webp,https://commons.wikimedia.org/wiki/File:Curious_Harbour_Seals_in_Klewnuggit_Inlet_Marine_Provincial_Park.webp,https://upload.wikimedia.org/wikipedia/commons/a/ae/Curious_Harbour_Seals_in_Klewnuggit_Inlet_Marine_Provincial_Park.webp?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ae/Curious_Harbour_Seals_in_Klewnuggit_Inlet_Marine_Provincial_Park.webp/960px-Curious_Harbour_Seals_in_Klewnuggit_Inlet_Marine_Provincial_Park.webp?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Extemporalist,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,False,True,"Curious Harbour Seals (Phoca vitulina) in Klewnuggit Inlet Marine Provincial Park, British Columbia, Canada"
provincial-kokanee-creek-park,Kokanee Creek Park,openverse,British Columbia-Kokanee Creek Provincial Park Near Nelson-P1040916,https://www.flickr.com/photos/12720221@N08/36072712373,https://live.staticflickr.com/4425/36072712373_246dc7bb94_b.jpg,https://api.openverse.org/v1/images/658b6181-6307-45a9-98d1-eddfe182fa5f/thumb/,mmmmngai@rogers.com,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0/,False,True,
provincial-kokanee-creek-park,Kokanee Creek Park,openverse,British Columbia-Kokanee Creek Provincial Park Near Nelson-P1040914,https://www.flickr.com/photos/12720221@N08/36072712163,https://live.staticflickr.com/4431/36072712163_e4331d8ff7_b.jpg,https://api.openverse.org/v1/images/82d08793-f0e1-4999-8f12-1384ce16de30/thumb/,mmmmngai@rogers.com,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0/,False,True,
provincial-kokanee-creek-park,Kokanee Creek Park,wikimedia_commons,Argentite with Galena (46873075042).jpg,https://commons.wikimedia.org/wiki/File:Argentite_with_Galena_(46873075042).jpg,https://upload.wikimedia.org/wikipedia/commons/5/5f/Argentite_with_Galena_%2846873075042%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5f/Argentite_with_Galena_%2846873075042%29.jpg/960px-Argentite_with_Galena_%2846873075042%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Pacific Museum of Earth from Canada,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,True,True,"Mollie Gibson Mine, Kokanee Creek
British Columbia, Canada

S-74-198"
provincial-kokanee-creek-park,Kokanee Creek Park,wikimedia_commons,"Bald Eagle at Kokanee Creek Provincial Park, BC, Canada (54881286050).jpg","https://commons.wikimedia.org/wiki/File:Bald_Eagle_at_Kokanee_Creek_Provincial_Park,_BC,_Canada_(54881286050).jpg",https://upload.wikimedia.org/wikipedia/commons/3/3f/Bald_Eagle_at_Kokanee_Creek_Provincial_Park%2C_BC%2C_Canada_%2854881286050%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3f/Bald_Eagle_at_Kokanee_Creek_Provincial_Park%2C_BC%2C_Canada_%2854881286050%29.jpg/960px-Bald_Eagle_at_Kokanee_Creek_Provincial_Park%2C_BC%2C_Canada_%2854881286050%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"Christoph Strässler from Oberdorf BL, Schweiz",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,True,"Bald Eagle at Kokanee Creek Provincial Park, BC, Canada"
provincial-kokanee-glacier-park,Kokanee Glacier Park,openverse,Creek at Gibson Lake - Kokanee Glacier Provincial Park - Kootenays - BC - Canada - 01,https://www.flickr.com/photos/41000732@N04/50067793192,https://live.staticflickr.com/65535/50067793192_ee7a4ac2db_b.jpg,https://api.openverse.org/v1/images/2133a2f2-9a70-4522-8d8f-6ab8e05eb834/thumb/,"Adam Jones, Ph.D. - Global Photo Archive",CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,False,True,
provincial-kokanee-glacier-park,Kokanee Glacier Park,openverse,Rainy Vista at Gibson Lake - Kokanee Glacier Provincial Park - Kootenays - BC - Canada - 02,https://www.flickr.com/photos/41000732@N04/50067791332,https://live.staticflickr.com/65535/50067791332_f2f5d507c5_b.jpg,https://api.openverse.org/v1/images/829fc526-d580-4948-8271-16505a4037d7/thumb/,"Adam Jones, Ph.D. - Global Photo Archive",CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,False,True,
provincial-kokanee-glacier-park,Kokanee Glacier Park,openverse,Rainy Vista at Gibson Lake - Kokanee Glacier Provincial Park - Kootenays - BC - Canada - 03,https://www.flickr.com/photos/41000732@N04/50067531526,https://live.staticflickr.com/65535/50067531526_94fd301a65_b.jpg,https://api.openverse.org/v1/images/96aa7d2e-3543-4d2c-a717-2d5e0d26b77a/thumb/,"Adam Jones, Ph.D. - Global Photo Archive",CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,False,True,
provincial-kokanee-glacier-park,Kokanee Glacier Park,openverse,Creek at Gibson Lake - Kokanee Glacier Provincial Park - Kootenays - BC - Canada - 02,https://www.flickr.com/photos/41000732@N04/50066980988,https://live.staticflickr.com/65535/50066980988_3bacfc4ecd_b.jpg,https://api.openverse.org/v1/images/d27564da-ae39-4041-9110-4b6068be3700/thumb/,"Adam Jones, Ph.D. - Global Photo Archive",CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,False,True,
provincial-kokanee-glacier-park,Kokanee Glacier Park,openverse,Trail toward Glacier - Kokanee Glacier Provincial Park - Kootenays - BC - Canada,https://www.flickr.com/photos/41000732@N04/50067789952,https://live.staticflickr.com/65535/50067789952_ed206eb697_b.jpg,https://api.openverse.org/v1/images/de3ea4f7-a471-4219-8189-5712287df2dc/thumb/,"Adam Jones, Ph.D. - Global Photo Archive",CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,False,True,
provincial-lac-la-hache-park,Lac La Hache Park,openverse,"Wagon train parked on verge by Cariboo Road near Lac La Hache, British Columbia",https://commons.wikimedia.org/w/index.php?curid=84758425,https://upload.wikimedia.org/wikipedia/commons/0/03/Wagon_train_parked_on_verge_by_Cariboo_Road_%2824026%29.jpg,https://api.openverse.org/v1/images/3af9970b-146c-4808-86c6-fa4d33bdd93f/thumb/,Harlan Ingersoll Smith,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,False,True,
